ID,Area,XM,YM,Slice
8524,2329,800.321,1010.732,85
8525,2137,633.675,1014.31,85
8526,2407,1010.417,1017.451,85
8527,2070,1087.996,1021.432,85
8528,2355,106.754,1019.863,85
8529,1851,468.128,1023.837,85
8530,1616,256.691,1025.286,85
8531,1105,37.427,1026.404,85
8532,883,348.822,1032.4,85
8533,444,155.313,5.376,86
8534,4160,304.319,39.235,86
8535,1068,488.419,12.578,86
8536,664,600.047,9.607,86
8537,1323,939.043,15.269,86
8538,663,1010.029,10.75,86
8539,1733,1208.499,12.892,86
8540,1745,1100.235,40.072,86
8541,2004,239.18,44.733,86
8542,8260,399.903,92.988,86
8543,2407,1301.919,46.724,86
8544,2531,534.06,62.405,86
